Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1206,8,T:System.Windows.Forms.Label,,,,,"Me.Label76.Font = New System.Drawing.Font(""Microsoft Sans Serif"", 8.25!, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, CType(0, Byte))"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1206,8,T:System.Drawing.Font,,,,,"Me.Label76.Font = New System.Drawing.Font(""Microsoft Sans Serif"", 8.25!, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, CType(0, Byte))"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1206,8,P:System.Windows.Forms.Control.Font,,,,,"Me.Label76.Font = New System.Drawing.Font(""Microsoft Sans Serif"", 8.25!, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, CType(0, Byte))"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1205,8,T:System.Windows.Forms.BorderStyle,,,,,Me.Label76.BorderStyle = System.Windows.Forms.BorderStyle.FixedSingle
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1205,8,T:System.Windows.Forms.BorderStyle,,,,,Me.Label76.BorderStyle = System.Windows.Forms.BorderStyle.FixedSingle
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1205,8,F:System.Windows.Forms.BorderStyle.FixedSingle,,,,,Me.Label76.BorderStyle = System.Windows.Forms.BorderStyle.FixedSingle
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1205,8,T:System.Windows.Forms.Label,,,,,Me.Label76.BorderStyle = System.Windows.Forms.BorderStyle.FixedSingle
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1205,8,T:System.Windows.Forms.BorderStyle,,,,,Me.Label76.BorderStyle = System.Windows.Forms.BorderStyle.FixedSingle
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1205,8,P:System.Windows.Forms.Label.BorderStyle,,,,,Me.Label76.BorderStyle = System.Windows.Forms.BorderStyle.FixedSingle
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1201,8,T:System.Drawing.ContentAlignment,,,,,Me.Label75.TextAlign = System.Drawing.ContentAlignment.MiddleCenter
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1201,8,T:System.Drawing.ContentAlignment,,,,,Me.Label75.TextAlign = System.Drawing.ContentAlignment.MiddleCenter
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1201,8,F:System.Drawing.ContentAlignment.MiddleCenter,,,,,Me.Label75.TextAlign = System.Drawing.ContentAlignment.MiddleCenter
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1201,8,T:System.Windows.Forms.Label,,,,,Me.Label75.TextAlign = System.Drawing.ContentAlignment.MiddleCenter
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1201,8,T:System.Drawing.ContentAlignment,,,,,Me.Label75.TextAlign = System.Drawing.ContentAlignment.MiddleCenter
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1201,8,P:System.Windows.Forms.Label.TextAlign,,,,,Me.Label75.TextAlign = System.Drawing.ContentAlignment.MiddleCenter
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1200,8,T:System.Windows.Forms.Label,,,,,Me.Label75.TabIndex = 110
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1200,8,P:System.Windows.Forms.Control.TabIndex,,,,,Me.Label75.TabIndex = 110
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1199,8,T:System.Windows.Forms.Label,,,,,"Me.Label75.Size = New System.Drawing.Size(209, 64)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1199,8,P:System.Windows.Forms.Control.Size,,,,,"Me.Label75.Size = New System.Drawing.Size(209, 64)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1198,8,T:System.Windows.Forms.Label,,,,,"Me.Label75.Name = ""Label75"""
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1198,8,P:System.Windows.Forms.Control.Name,,,,,"Me.Label75.Name = ""Label75"""
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1197,8,T:System.Windows.Forms.Padding,,,,,"Me.Label75.Margin = New System.Windows.Forms.Padding(4, 0, 4, 0)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1197,8,"M:System.Windows.Forms.Padding.#ctor(System.Int32,System.Int32,System.Int32,System.Int32)",,,,,"Me.Label75.Margin = New System.Windows.Forms.Padding(4, 0, 4, 0)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1197,8,T:System.Windows.Forms.Label,,,,,"Me.Label75.Margin = New System.Windows.Forms.Padding(4, 0, 4, 0)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1197,8,T:System.Windows.Forms.Padding,,,,,"Me.Label75.Margin = New System.Windows.Forms.Padding(4, 0, 4, 0)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1197,8,P:System.Windows.Forms.Control.Margin,,,,,"Me.Label75.Margin = New System.Windows.Forms.Padding(4, 0, 4, 0)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1196,8,T:System.Windows.Forms.Label,,,,,"Me.Label75.Location = New System.Drawing.Point(704, 65)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1196,8,P:System.Windows.Forms.Control.Location,,,,,"Me.Label75.Location = New System.Drawing.Point(704, 65)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1195,8,T:System.Drawing.GraphicsUnit,,,,,"Me.Label75.Font = New System.Drawing.Font(""Microsoft Sans Serif"", 8.25!, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, CType(0, Byte))"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1195,8,T:System.Drawing.GraphicsUnit,,,,,"Me.Label75.Font = New System.Drawing.Font(""Microsoft Sans Serif"", 8.25!, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, CType(0, Byte))"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1195,8,F:System.Drawing.GraphicsUnit.Point,,,,,"Me.Label75.Font = New System.Drawing.Font(""Microsoft Sans Serif"", 8.25!, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, CType(0, Byte))"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1195,8,T:System.Drawing.FontStyle,,,,,"Me.Label75.Font = New System.Drawing.Font(""Microsoft Sans Serif"", 8.25!, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, CType(0, Byte))"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1195,8,T:System.Drawing.FontStyle,,,,,"Me.Label75.Font = New System.Drawing.Font(""Microsoft Sans Serif"", 8.25!, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, CType(0, Byte))"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1195,8,F:System.Drawing.FontStyle.Bold,,,,,"Me.Label75.Font = New System.Drawing.Font(""Microsoft Sans Serif"", 8.25!, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, CType(0, Byte))"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1195,8,T:System.Drawing.Font,,,,,"Me.Label75.Font = New System.Drawing.Font(""Microsoft Sans Serif"", 8.25!, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, CType(0, Byte))"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1195,8,"M:System.Drawing.Font.#ctor(System.String,System.Single,System.Drawing.FontStyle,System.Drawing.GraphicsUnit,System.Byte)",,,,,"Me.Label75.Font = New System.Drawing.Font(""Microsoft Sans Serif"", 8.25!, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, CType(0, Byte))"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1195,8,T:System.Windows.Forms.Label,,,,,"Me.Label75.Font = New System.Drawing.Font(""Microsoft Sans Serif"", 8.25!, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, CType(0, Byte))"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1195,8,T:System.Drawing.Font,,,,,"Me.Label75.Font = New System.Drawing.Font(""Microsoft Sans Serif"", 8.25!, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, CType(0, Byte))"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1195,8,P:System.Windows.Forms.Control.Font,,,,,"Me.Label75.Font = New System.Drawing.Font(""Microsoft Sans Serif"", 8.25!, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, CType(0, Byte))"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1194,8,T:System.Windows.Forms.BorderStyle,,,,,Me.Label75.BorderStyle = System.Windows.Forms.BorderStyle.FixedSingle
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1194,8,T:System.Windows.Forms.BorderStyle,,,,,Me.Label75.BorderStyle = System.Windows.Forms.BorderStyle.FixedSingle
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1194,8,F:System.Windows.Forms.BorderStyle.FixedSingle,,,,,Me.Label75.BorderStyle = System.Windows.Forms.BorderStyle.FixedSingle
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1194,8,T:System.Windows.Forms.Label,,,,,Me.Label75.BorderStyle = System.Windows.Forms.BorderStyle.FixedSingle
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1194,8,T:System.Windows.Forms.BorderStyle,,,,,Me.Label75.BorderStyle = System.Windows.Forms.BorderStyle.FixedSingle
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1194,8,P:System.Windows.Forms.Label.BorderStyle,,,,,Me.Label75.BorderStyle = System.Windows.Forms.BorderStyle.FixedSingle
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1193,8,T:System.Windows.Forms.Label,,,,,Me.Label75.BackColor = System.Drawing.Color.White
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1193,8,P:System.Windows.Forms.Control.BackColor,,,,,Me.Label75.BackColor = System.Drawing.Color.White
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1189,8,T:System.Drawing.ContentAlignment,,,,,Me.Label74.TextAlign = System.Drawing.ContentAlignment.MiddleLeft
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1189,8,T:System.Drawing.ContentAlignment,,,,,Me.Label74.TextAlign = System.Drawing.ContentAlignment.MiddleLeft
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1189,8,F:System.Drawing.ContentAlignment.MiddleLeft,,,,,Me.Label74.TextAlign = System.Drawing.ContentAlignment.MiddleLeft
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1189,8,T:System.Windows.Forms.Label,,,,,Me.Label74.TextAlign = System.Drawing.ContentAlignment.MiddleLeft
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1189,8,T:System.Drawing.ContentAlignment,,,,,Me.Label74.TextAlign = System.Drawing.ContentAlignment.MiddleLeft
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1189,8,P:System.Windows.Forms.Label.TextAlign,,,,,Me.Label74.TextAlign = System.Drawing.ContentAlignment.MiddleLeft
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1188,8,T:System.Windows.Forms.Label,,,,,"Me.Label74.Text = ""VeTEBR_b_ObjectRight"""
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1188,8,P:System.Windows.Forms.Label.Text,,,,,"Me.Label74.Text = ""VeTEBR_b_ObjectRight"""
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1187,8,T:System.Windows.Forms.Label,,,,,Me.Label74.TabIndex = 111
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1187,8,P:System.Windows.Forms.Control.TabIndex,,,,,Me.Label74.TabIndex = 111
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1186,8,T:System.Windows.Forms.Label,,,,,"Me.Label74.Size = New System.Drawing.Size(209, 30)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1186,8,P:System.Windows.Forms.Control.Size,,,,,"Me.Label74.Size = New System.Drawing.Size(209, 30)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1185,8,T:System.Windows.Forms.Label,,,,,"Me.Label74.Name = ""Label74"""
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1185,8,P:System.Windows.Forms.Control.Name,,,,,"Me.Label74.Name = ""Label74"""
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1184,8,T:System.Windows.Forms.Padding,,,,,"Me.Label74.Margin = New System.Windows.Forms.Padding(4, 0, 4, 0)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1184,8,"M:System.Windows.Forms.Padding.#ctor(System.Int32,System.Int32,System.Int32,System.Int32)",,,,,"Me.Label74.Margin = New System.Windows.Forms.Padding(4, 0, 4, 0)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1184,8,T:System.Windows.Forms.Label,,,,,"Me.Label74.Margin = New System.Windows.Forms.Padding(4, 0, 4, 0)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1184,8,T:System.Windows.Forms.Padding,,,,,"Me.Label74.Margin = New System.Windows.Forms.Padding(4, 0, 4, 0)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1184,8,P:System.Windows.Forms.Control.Margin,,,,,"Me.Label74.Margin = New System.Windows.Forms.Padding(4, 0, 4, 0)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1183,8,T:System.Windows.Forms.Label,,,,,"Me.Label74.Location = New System.Drawing.Point(922, 31)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1183,8,P:System.Windows.Forms.Control.Location,,,,,"Me.Label74.Location = New System.Drawing.Point(922, 31)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1182,8,T:System.Drawing.GraphicsUnit,,,,,"Me.Label74.Font = New System.Drawing.Font(""Microsoft Sans Serif"", 8.25!, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, CType(0, Byte))"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1182,8,T:System.Drawing.GraphicsUnit,,,,,"Me.Label74.Font = New System.Drawing.Font(""Microsoft Sans Serif"", 8.25!, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, CType(0, Byte))"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1182,8,F:System.Drawing.GraphicsUnit.Point,,,,,"Me.Label74.Font = New System.Drawing.Font(""Microsoft Sans Serif"", 8.25!, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, CType(0, Byte))"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1182,8,T:System.Drawing.FontStyle,,,,,"Me.Label74.Font = New System.Drawing.Font(""Microsoft Sans Serif"", 8.25!, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, CType(0, Byte))"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1182,8,T:System.Drawing.FontStyle,,,,,"Me.Label74.Font = New System.Drawing.Font(""Microsoft Sans Serif"", 8.25!, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, CType(0, Byte))"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1182,8,F:System.Drawing.FontStyle.Regular,,,,,"Me.Label74.Font = New System.Drawing.Font(""Microsoft Sans Serif"", 8.25!, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, CType(0, Byte))"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1182,8,T:System.Drawing.Font,,,,,"Me.Label74.Font = New System.Drawing.Font(""Microsoft Sans Serif"", 8.25!, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, CType(0, Byte))"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1182,8,"M:System.Drawing.Font.#ctor(System.String,System.Single,System.Drawing.FontStyle,System.Drawing.GraphicsUnit,System.Byte)",,,,,"Me.Label74.Font = New System.Drawing.Font(""Microsoft Sans Serif"", 8.25!, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, CType(0, Byte))"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1182,8,T:System.Windows.Forms.Label,,,,,"Me.Label74.Font = New System.Drawing.Font(""Microsoft Sans Serif"", 8.25!, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, CType(0, Byte))"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1182,8,T:System.Drawing.Font,,,,,"Me.Label74.Font = New System.Drawing.Font(""Microsoft Sans Serif"", 8.25!, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, CType(0, Byte))"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1182,8,P:System.Windows.Forms.Control.Font,,,,,"Me.Label74.Font = New System.Drawing.Font(""Microsoft Sans Serif"", 8.25!, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, CType(0, Byte))"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1181,8,T:System.Windows.Forms.BorderStyle,,,,,Me.Label74.BorderStyle = System.Windows.Forms.BorderStyle.FixedSingle
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1181,8,T:System.Windows.Forms.BorderStyle,,,,,Me.Label74.BorderStyle = System.Windows.Forms.BorderStyle.FixedSingle
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1181,8,F:System.Windows.Forms.BorderStyle.FixedSingle,,,,,Me.Label74.BorderStyle = System.Windows.Forms.BorderStyle.FixedSingle
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1181,8,T:System.Windows.Forms.Label,,,,,Me.Label74.BorderStyle = System.Windows.Forms.BorderStyle.FixedSingle
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1181,8,T:System.Windows.Forms.BorderStyle,,,,,Me.Label74.BorderStyle = System.Windows.Forms.BorderStyle.FixedSingle
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1181,8,P:System.Windows.Forms.Label.BorderStyle,,,,,Me.Label74.BorderStyle = System.Windows.Forms.BorderStyle.FixedSingle
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1177,8,T:System.Drawing.ContentAlignment,,,,,Me.Label73.TextAlign = System.Drawing.ContentAlignment.MiddleCenter
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1177,8,T:System.Drawing.ContentAlignment,,,,,Me.Label73.TextAlign = System.Drawing.ContentAlignment.MiddleCenter
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1177,8,F:System.Drawing.ContentAlignment.MiddleCenter,,,,,Me.Label73.TextAlign = System.Drawing.ContentAlignment.MiddleCenter
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1177,8,T:System.Windows.Forms.Label,,,,,Me.Label73.TextAlign = System.Drawing.ContentAlignment.MiddleCenter
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1177,8,T:System.Drawing.ContentAlignment,,,,,Me.Label73.TextAlign = System.Drawing.ContentAlignment.MiddleCenter
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1177,8,P:System.Windows.Forms.Label.TextAlign,,,,,Me.Label73.TextAlign = System.Drawing.ContentAlignment.MiddleCenter
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1176,8,T:System.Windows.Forms.Label,,,,,Me.Label73.TabIndex = 112
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1176,8,P:System.Windows.Forms.Control.TabIndex,,,,,Me.Label73.TabIndex = 112
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1175,8,T:System.Windows.Forms.Label,,,,,"Me.Label73.Size = New System.Drawing.Size(209, 64)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1175,8,P:System.Windows.Forms.Control.Size,,,,,"Me.Label73.Size = New System.Drawing.Size(209, 64)"
